GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000019602	4	PLEKHG5	ENSG00000171680	PLEKHG5	ENSMUSG00000039713	Plekhg5
ENSCAFG00000019606	4	HAGHL	ENSG00000103253	HAGHL	ENSMUSG00000061046	Haghl
ENSCAFG00000019617	0	ABCA7	ENSG00000064687	ABCA7	ENSMUSG00000035722	Abca7
ENSCAFG00000019619	4	KLHL21	ENSG00000162413	KLHL21	ENSMUSG00000073700	Klhl21
ENSCAFG00000019625	4	THAP3	ENSG00000041988	THAP3	ENSMUSG00000039759	Thap3
ENSCAFG00000019626	3	WDR24	ENSG00000127580	WDR24	ENSMUSG00000025737	Wdr24
ENSCAFG00000019630	4	RHBDL1	ENSG00000103269	RHBDL1	ENSMUSG00000025735	Rhbdl1
ENSCAFG00000019631	1	F8	ENSG00000185010	F8	ENSMUSG00000031196	F8
ENSCAFG00000019634	1	FUNDC2	ENSG00000165775	FUNDC2	ENSMUSG00000031198	Fundc2
ENSCAFG00000019636	4	MTCP1	ENSG00000214827	MTCP1	ENSMUSG00000031200	Mtcp1
ENSCAFG00000019639	1	VBP1	ENSG00000155959	VBP1	ENSMUSG00000031197	Vbp1
ENSCAFG00000019648	0	TMEM259	ENSG00000182087	TMEM259	ENSMUSG00000013858	Tmem259
ENSCAFG00000019650	5	CAMTA1	ENSG00000171735	CAMTA1	ENSMUSG00000014592	Camta1
ENSCAFG00000019651	0	WDR18	ENSG00000065268	WDR18	ENSMUSG00000035754	Wdr18
ENSCAFG00000019656	4	SEC16A	ENSG00000148396	SEC16A	ENSMUSG00000026924	Sec16a
ENSCAFG00000019662	4	PIGQ	ENSG00000007541	PIGQ	ENSMUSG00000025728	Pigq
ENSCAFG00000019665	4	R3HDM4	ENSG00000198858	R3HDM4	ENSMUSG00000035781	R3hdm4
ENSCAFG00000019678	4	ENTR1	ENSG00000165689	ENTR1	ENSMUSG00000026927	Entr1
ENSCAFG00000019679	4	PLPPR3	ENSG00000129951	PLPPR3	ENSMUSG00000035835	Plppr3
ENSCAFG00000019683	4	SNAPC4	ENSG00000165684	SNAPC4	ENSMUSG00000036281	Snapc4
ENSCAFG00000019686	3	DNLZ	ENSG00000213221	DNLZ	ENSMUSG00000075467	Dnlz
ENSCAFG00000019687	4	FAM234A	ENSG00000167930	FAM234A	ENSMUSG00000024187	Fam234a
ENSCAFG00000019689	5	LUC7L	ENSG00000007392	LUC7L	ENSMUSG00000024188	Luc7l
ENSCAFG00000019693	4	PTBP1	ENSG00000011304	PTBP1	ENSMUSG00000006498	Ptbp1
ENSCAFG00000019696	4	NPRL3	ENSG00000103148	NPRL3	ENSMUSG00000020289	Nprl3
ENSCAFG00000019698	0	PALM	ENSG00000099864	PALM	ENSMUSG00000035863	Palm
ENSCAFG00000019700	5	MPG	ENSG00000103152	MPG	ENSMUSG00000020287	Mpg
ENSCAFG00000019703	4	RHBDF1	ENSG00000007384	RHBDF1	ENSMUSG00000020282	Rhbdf1
ENSCAFG00000019704	4	RNF126	ENSG00000070423	RNF126	ENSMUSG00000035890	Rnf126
ENSCAFG00000019711	0	POLRMT	ENSG00000099821	POLRMT	ENSMUSG00000020329	Polrmt
ENSCAFG00000019715	2	POLR3K	ENSG00000161980	POLR3K	ENSMUSG00000038628	Polr3k
ENSCAFG00000019729	4	MIER2	ENSG00000105556	MIER2	ENSMUSG00000042570	Mier2
ENSCAFG00000019733	4	TMEM201	ENSG00000188807	TMEM201	ENSMUSG00000044700	Tmem201
ENSCAFG00000019757	5	ABO	ENSG00000175164	ABO	ENSMUSG00000015787	Abo
ENSCAFG00000019767	3	REXO4	ENSG00000148300	REXO4	ENSMUSG00000052406	Rexo4
ENSCAFG00000019779	4		ENSG00000160325	CACFD1	ENSMUSG00000015488	Cacfd1
ENSCAFG00000019785	3	KIF1B	ENSG00000054523	KIF1B	ENSMUSG00000063077	Kif1b
ENSCAFG00000019791	3	SLC6A17	ENSG00000197106	SLC6A17	ENSMUSG00000027894	Slc6a17
ENSCAFG00000019793	4	STRIP1	ENSG00000143093	STRIP1	ENSMUSG00000014601	Strip1
ENSCAFG00000019797	4	UBE4B	ENSG00000130939	UBE4B	ENSMUSG00000028960	Ube4b
ENSCAFG00000019802	0	GAS8	ENSG00000141013	GAS8	ENSMUSG00000040220	Gas8
ENSCAFG00000019813	0	FANCA	ENSG00000187741	FANCA	ENSMUSG00000032815	Fanca
ENSCAFG00000019815	4	AMPD2	ENSG00000116337	AMPD2	ENSMUSG00000027889	Ampd2
ENSCAFG00000019816	0	ZNF276	ENSG00000158805	ZNF276	ENSMUSG00000001065	Zfp276
ENSCAFG00000019818	4	VPS9D1	ENSG00000075399	VPS9D1	ENSMUSG00000001062	Vps9d1
ENSCAFG00000019820	0	CDK10	ENSG00000185324	CDK10	ENSMUSG00000033862	Cdk10
ENSCAFG00000019828	0	CYB561D1	ENSG00000174151	CYB561D1	ENSMUSG00000048796	Cyb561d1
ENSCAFG00000019842	0	SPG7	ENSG00000197912	SPG7	ENSMUSG00000000738	Spg7
ENSCAFG00000019843	0	ANKRD11	ENSG00000167522	ANKRD11	ENSMUSG00000035569	Ankrd11
ENSCAFG00000019852	4	CBFA2T3	ENSG00000129993	CBFA2T3	ENSMUSG00000006362	Cbfa2t3
ENSCAFG00000019864	2	GBGT1	ENSG00000148288	GBGT1	ENSMUSG00000026829	Gbgt1
ENSCAFG00000019866	4	CDT1	ENSG00000167513	CDT1	ENSMUSG00000006585	Cdt1
ENSCAFG00000019867	2	WDR47	ENSG00000085433	WDR47	ENSMUSG00000040389	Wdr47
ENSCAFG00000019875	4	RNF166	ENSG00000158717	RNF166	ENSMUSG00000014470	Rnf166
ENSCAFG00000019884	4	ZC3H18	ENSG00000158545	ZC3H18	ENSMUSG00000017478	Zc3h18
ENSCAFG00000019894	4	BANP	ENSG00000172530	BANP	ENSMUSG00000025316	Banp
ENSCAFG00000019897	1	SETX	ENSG00000107290	SETX	ENSMUSG00000043535	Setx
ENSCAFG00000019898	4	NTNG2	ENSG00000196358	NTNG2	ENSMUSG00000035513	Ntng2
ENSCAFG00000019903	4	UCK1	ENSG00000130717	UCK1	ENSMUSG00000002550	Uck1
ENSCAFG00000019907	4	ZCCHC14	ENSG00000140948	ZCCHC14	ENSMUSG00000061410	Zcchc14
ENSCAFG00000019913	1	STXBP3	ENSG00000116266	STXBP3	ENSMUSG00000027882	Stxbp3
ENSCAFG00000019920	0	NUP214	ENSG00000126883	NUP214	ENSMUSG00000001855	Nup214
ENSCAFG00000019922	3	EMC8	ENSG00000131148	EMC8	ENSMUSG00000031819	Emc8
ENSCAFG00000019933	1	HENMT1	ENSG00000162639	HENMT1	ENSMUSG00000045662	Henmt1
ENSCAFG00000019937	3	KIAA0513	ENSG00000135709	KIAA0513	ENSMUSG00000031824	6430548M08Rik
ENSCAFG00000019950	4	HMCN2	ENSG00000148357	HMCN2	ENSMUSG00000055632	Hmcn2
ENSCAFG00000019959	5	ADAD2	ENSG00000140955	ADAD2	ENSMUSG00000024266	Adad2
ENSCAFG00000019962	0	TAF1C	ENSG00000103168	TAF1C	ENSMUSG00000031832	Taf1c
ENSCAFG00000019965	0	HSDL1	ENSG00000103160	HSDL1	ENSMUSG00000034189	Hsdl1
ENSCAFG00000019971	3	MLYCD	ENSG00000103150	MLYCD	ENSMUSG00000074064	Mlycd
ENSCAFG00000019995	1	DPH5	ENSG00000117543	DPH5	ENSMUSG00000033554	Dph5
ENSCAFG00000019997	4	CMIP	ENSG00000153815	CMIP	ENSMUSG00000034390	Cmip
ENSCAFG00000019998	3	SLC30A7	ENSG00000162695	SLC30A7	ENSMUSG00000054414	Slc30a7
ENSCAFG00000019999	3	GAN	ENSG00000261609	GAN	ENSMUSG00000052557	Gan
ENSCAFG00000020001	4	DOLPP1	ENSG00000167130	DOLPP1	ENSMUSG00000026856	Dolpp1
ENSCAFG00000020008	0	SH3GLB2	ENSG00000148341	SH3GLB2	ENSMUSG00000026860	Sh3glb2
ENSCAFG00000020021	5	TRMT13	ENSG00000122435	TRMT13	ENSMUSG00000033439	Trmt13
ENSCAFG00000020037	4	TBC1D13	ENSG00000107021	TBC1D13	ENSMUSG00000039678	Tbc1d13
ENSCAFG00000020039	4	ZER1	ENSG00000160445	ZER1	ENSMUSG00000039686	Zer1
ENSCAFG00000020040	2	AGL	ENSG00000162688	AGL	ENSMUSG00000033400	Agl
ENSCAFG00000020050	0	GLE1	ENSG00000119392	GLE1	ENSMUSG00000019715	Gle1
ENSCAFG00000020054	4	ODF2	ENSG00000136811	ODF2	ENSMUSG00000026790	Odf2
ENSCAFG00000020062	2	DPYD	ENSG00000188641	DPYD	ENSMUSG00000033308	Dpyd
ENSCAFG00000020066	1	TERF2IP	ENSG00000166848	TERF2IP	ENSMUSG00000033430	Terf2ip
ENSCAFG00000020069	2	KARS1	ENSG00000065427	KARS1	ENSMUSG00000031948	Kars
ENSCAFG00000020071	5	ADAT1	ENSG00000065457	ADAT1	ENSMUSG00000031949	Adat1
ENSCAFG00000020077	1	CFDP1	ENSG00000153774	CFDP1	ENSMUSG00000031954	Cfdp1
ENSCAFG00000020086	0	CIZ1	ENSG00000148337	CIZ1	ENSMUSG00000039205	Ciz1
ENSCAFG00000020088	0	LCN2	ENSG00000148346	LCN2	ENSMUSG00000026822	Lcn2
ENSCAFG00000020099	5	WDR59	ENSG00000103091	WDR59	ENSMUSG00000031959	Wdr59
ENSCAFG00000020111	0	FPGS	ENSG00000136877	FPGS	ENSMUSG00000009566	Fpgs
ENSCAFG00000020120	4	TOR2A	ENSG00000160404	TOR2A	ENSMUSG00000009563	Tor2a
ENSCAFG00000020125	2	STXBP1	ENSG00000160401	CFAP157	ENSMUSG00000038987	Cfap157
ENSCAFG00000020128	1	DNTTIP2	ENSG00000067334	DNTTIP2	ENSMUSG00000039756	Dnttip2
ENSCAFG00000020133	3	BCAR3	ENSG00000137936	BCAR3	ENSMUSG00000028121	Bcar3
ENSCAFG00000020137	1	DDX19A	ENSG00000157349	DDX19B	ENSMUSG00000033658	Ddx19b
ENSCAFG00000020139	3	ST3GAL2	ENSG00000157350	ST3GAL2	ENSMUSG00000031749	St3gal2
ENSCAFG00000020140	4	SLC2A8	ENSG00000136856	SLC2A8	ENSMUSG00000026791	Slc2a8
ENSCAFG00000020143	1	CCDC18	ENSG00000122483	CCDC18	ENSMUSG00000056531	Ccdc18
ENSCAFG00000020144	0	FCSK	ENSG00000157353	FCSK	ENSMUSG00000033703	Fcsk
ENSCAFG00000020151	5	SF3B3	ENSG00000189091	SF3B3	ENSMUSG00000033732	Sf3b3
ENSCAFG00000020153	0	MTSS2	ENSG00000132613	MTSS2	ENSMUSG00000033763	Mtss2
ENSCAFG00000020159	1	GLMN	ENSG00000174842	GLMN	ENSMUSG00000029276	Glmn
ENSCAFG00000020174	1	CMTR2	ENSG00000180917	CMTR2	ENSMUSG00000046441	Cmtr2
ENSCAFG00000020189	2	PHLPP2	ENSG00000040199	PHLPP2	ENSMUSG00000031732	Phlpp2
ENSCAFG00000020190	1	ZNF644	ENSG00000122482	ZNF644	ENSMUSG00000049606	Zfp644
ENSCAFG00000020209	2	GTF2B	ENSG00000137947	GTF2B	ENSMUSG00000028271	Gtf2b
ENSCAFG00000020215	1	IST1	ENSG00000182149	IST1	ENSMUSG00000031729	Ist1
ENSCAFG00000020217	2	PKD1L3	ENSG00000277481	PKD1L3	ENSMUSG00000048827	Pkd1l3
ENSCAFG00000020243	2	ZFHX3	ENSG00000140836	ZFHX3	ENSMUSG00000038872	Zfhx3
ENSCAFG00000020256	5	ODF2L	ENSG00000122417	ODF2L	ENSMUSG00000028256	Odf2l
ENSCAFG00000020276	5	CCN1	ENSG00000142871	CCN1	ENSMUSG00000028195	Ccn1
ENSCAFG00000020284	1	TTLL11	ENSG00000175764	TTLL11	ENSMUSG00000026885	Ttll11
ENSCAFG00000020287	2	SYDE2	ENSG00000097096	SYDE2	ENSMUSG00000036863	Syde2
ENSCAFG00000020290	4	DAB2IP	ENSG00000136848	DAB2IP	ENSMUSG00000026883	Dab2ip
ENSCAFG00000020306	0	CTBS	ENSG00000117151	CTBS	ENSMUSG00000028189	Ctbs
ENSCAFG00000020307	1	ZFP90	ENSG00000184939	ZFP90	ENSMUSG00000031907	Zfp90
ENSCAFG00000020309	2	SPATA1	ENSG00000122432	SPATA1	ENSMUSG00000028188	Spata1
ENSCAFG00000020311	2	RPF1	ENSG00000117133	RPF1	ENSMUSG00000028187	Rpf1
ENSCAFG00000020314	3	SLC7A6OS	ENSG00000103061	SLC7A6OS	ENSMUSG00000033106	Slc7a6os
ENSCAFG00000020337	4	EDC4	ENSG00000038358	EDC4	ENSMUSG00000036270	Edc4
ENSCAFG00000020342	1	IFI44	ENSG00000137965	IFI44	ENSMUSG00000028037	Ifi44
ENSCAFG00000020343	1	IFI44L	ENSG00000137959	IFI44L	ENSMUSG00000039146	Ifi44l
ENSCAFG00000020347	5	TSNAXIP1	ENSG00000102904	TSNAXIP1	ENSMUSG00000031893	Tsnaxip1
ENSCAFG00000020352	4	ACD	ENSG00000102977	ACD	ENSMUSG00000038000	Acd
ENSCAFG00000020353	1	NEXN	ENSG00000162614	NEXN	ENSMUSG00000039103	Nexn
ENSCAFG00000020363	3	ZDHHC1	ENSG00000159714	ZDHHC1	ENSMUSG00000039199	Zdhhc1
ENSCAFG00000020367	5	PLEKHG4	ENSG00000196155	PLEKHG4	ENSMUSG00000014782	Plekhg4
ENSCAFG00000020376	2	ZZZ3	ENSG00000036549	ZZZ3	ENSMUSG00000039068	Zzz3
ENSCAFG00000020379	5	HSF4	ENSG00000102878	HSF4	ENSMUSG00000033249	Hsf4
ENSCAFG00000020385	0	C5H16orf70	ENSG00000125149	C16orf70	ENSMUSG00000031889	D230025D16Rik
ENSCAFG00000020403	1	NAE1	ENSG00000159593	NAE1	ENSMUSG00000031878	Nae1
ENSCAFG00000020409	1	DYNC1LI2	ENSG00000135720	DYNC1LI2	ENSMUSG00000035770	Dync1li2
ENSCAFG00000020412	1	ZRANB2	ENSG00000132485	ZRANB2	ENSMUSG00000028180	Zranb2
ENSCAFG00000020416	4	CMTM3	ENSG00000140931	CMTM3	ENSMUSG00000031875	Cmtm3
ENSCAFG00000020422	3	ANKRD13C	ENSG00000118454	ANKRD13C	ENSMUSG00000039988	Ankrd13c
ENSCAFG00000020423	0	SRSF11	ENSG00000116754	SRSF11	ENSMUSG00000055436	Srsf11
ENSCAFG00000020424	2	LRRC40	ENSG00000066557	LRRC40	ENSMUSG00000063052	Lrrc40
ENSCAFG00000022717	5	MT-ND2	ENSG00000198763	MT-ND2	ENSMUSG00000064345	mt-Nd2
ENSCAFG00000022732	1	MT-ND3	ENSG00000198840	MT-ND3	ENSMUSG00000064360	mt-Nd3
ENSCAFG00000022735	5	MT-ND4	ENSG00000198886	MT-ND4	ENSMUSG00000064363	mt-Nd4
ENSCAFG00000023016	4	FBXL12	ENSG00000127452	FBXL12	ENSMUSG00000066892	Fbxl12
ENSCAFG00000023061	1	RANBP2	ENSG00000153201	RANBP2	ENSMUSG00000003226	Ranbp2
ENSCAFG00000023062	4	FYB1	ENSG00000082074	FYB1	ENSMUSG00000022148	Fyb
ENSCAFG00000023066	1	RHOA	ENSG00000067560	RHOA	ENSMUSG00000007815	Rhoa
ENSCAFG00000023070	1	ACYP2	ENSG00000170634	ACYP2	ENSMUSG00000060923	Acyp2
ENSCAFG00000023072	3	POC1A	ENSG00000164087	POC1A	ENSMUSG00000023345	Poc1a
ENSCAFG00000023084	2	NABP2	ENSG00000139579	NABP2	ENSMUSG00000025374	Nabp2
ENSCAFG00000023095	2	CCDC160	ENSG00000203952	CCDC160	ENSMUSG00000073207	Ccdc160
ENSCAFG00000023207	1	WTAP	ENSG00000146457	WTAP	ENSMUSG00000060475	Wtap
ENSCAFG00000023234	4	DCDC2B	ENSG00000222046	DCDC2B	ENSMUSG00000078552	Dcdc2b
ENSCAFG00000023249	2	CILP2	ENSG00000160161	CILP2	ENSMUSG00000044006	Cilp2
ENSCAFG00000023264	2	RIIAD1	ENSG00000178796	RIIAD1	ENSMUSG00000028139	Riiad1
ENSCAFG00000023265	4	DPYSL5	ENSG00000157851	DPYSL5	ENSMUSG00000029168	Dpysl5
ENSCAFG00000023269	4	GAS1	ENSG00000180447	GAS1	ENSMUSG00000052957	Gas1
ENSCAFG00000023322	2	RASSF9	ENSG00000198774	RASSF9	ENSMUSG00000044921	Rassf9
ENSCAFG00000023327	1	METTL18	ENSG00000171806	METTL18	ENSMUSG00000041396	Mettl18
ENSCAFG00000023338	0	JUND	ENSG00000130522	JUND	ENSMUSG00000071076	Jund
ENSCAFG00000023380	4	DTX3	ENSG00000178498	DTX3	ENSMUSG00000040415	Dtx3
ENSCAFG00000023381	4	SWI5	ENSG00000175854	SWI5	ENSMUSG00000044627	Swi5
ENSCAFG00000023386	4	CTXN1	ENSG00000178531	CTXN1	ENSMUSG00000048644	Ctxn1
ENSCAFG00000023401	3	CYP4F22	ENSG00000171954	CYP4F22	ENSMUSG00000061126	Cyp4f39
ENSCAFG00000023403	0	MPP3	ENSG00000161647	MPP3	ENSMUSG00000052373	Mpp3
ENSCAFG00000023431	1	ADGRB3	ENSG00000135298	ADGRB3	ENSMUSG00000033569	Adgrb3
ENSCAFG00000023461	5	LRCOL1	ENSG00000204583	LRCOL1	ENSMUSG00000072754	Lrcol1
ENSCAFG00000023467	3	ACOT6	ENSG00000205669	ACOT6	ENSMUSG00000043487	Acot6
ENSCAFG00000023491	5	C17H1orf56	ENSG00000143443	C1orf56	ENSMUSG00000068860	Gm128
ENSCAFG00000023496	3	ZBTB34	ENSG00000177125	ZBTB34	ENSMUSG00000068966	Zbtb34
ENSCAFG00000023538	4	SRRT	ENSG00000087087	SRRT	ENSMUSG00000037364	Srrt
ENSCAFG00000023549	0	AOPEP	ENSG00000148120	AOPEP	ENSMUSG00000021458	Aopep
ENSCAFG00000023575	4	MINDY3	ENSG00000148481	MINDY3	ENSMUSG00000026767	Mindy3
ENSCAFG00000023591	2	VNN1	ENSG00000112299	VNN1	ENSMUSG00000037440	Vnn1
ENSCAFG00000023615	2	MMP12	ENSG00000262406	MMP12	ENSMUSG00000049723	Mmp12
ENSCAFG00000023687	2	BMPR2	ENSG00000204217	BMPR2	ENSMUSG00000067336	Bmpr2
ENSCAFG00000023709	4	PLK5	ENSG00000185988	PLK5	ENSMUSG00000035486	Plk5
ENSCAFG00000023714	1	SARNP	ENSG00000205323	SARNP	ENSMUSG00000078427	Sarnp
ENSCAFG00000023758	1	CCDC59	ENSG00000133773	CCDC59	ENSMUSG00000019897	Ccdc59
ENSCAFG00000023777	0	CLDN15	ENSG00000106404	CLDN15	ENSMUSG00000001739	Cldn15
ENSCAFG00000023821	4	CYP2F1	ENSG00000197446	CYP2F1	ENSMUSG00000052974	Cyp2f2
ENSCAFG00000023824	5	CYP4X1	ENSG00000186377	CYP4X1	ENSMUSG00000047155	Cyp4x1
ENSCAFG00000023848	0	MYPOP	ENSG00000176182	MYPOP	ENSMUSG00000048481	Mypop
ENSCAFG00000023975	0	HACD1	ENSG00000165996	HACD1	ENSMUSG00000063275	Hacd1
ENSCAFG00000023988	1	ZNF24	ENSG00000172466	ZNF24	ENSMUSG00000051469	Zfp24
ENSCAFG00000024001	0	FAM217B	ENSG00000196227	FAM217B	ENSMUSG00000070476	Fam217b
ENSCAFG00000024037	4	SLC36A1	ENSG00000123643	SLC36A1	ENSMUSG00000020261	Slc36a1
ENSCAFG00000024052	4	GGN	ENSG00000179168	GGN	ENSMUSG00000031493	Ggn
ENSCAFG00000024085	0	BLOC1S3	ENSG00000189114	BLOC1S3	ENSMUSG00000057667	Bloc1s3
ENSCAFG00000024101	4	CHST8	ENSG00000124302	CHST8	ENSMUSG00000060402	Chst8
ENSCAFG00000024131	1	FASTKD5	ENSG00000215251	FASTKD5	ENSMUSG00000079043	Fastkd5
ENSCAFG00000024150	4	ARF6	ENSG00000165527	ARF6	ENSMUSG00000044147	Arf6
ENSCAFG00000024169	0	PRR22	ENSG00000212123	PRR22	ENSMUSG00000090273	Prr22
ENSCAFG00000024171	2	SPINK2	ENSG00000128040	SPINK2	ENSMUSG00000053030	Spink2
ENSCAFG00000024178	5	BEX3	ENSG00000166681	BEX3	ENSMUSG00000046432	Bex3
ENSCAFG00000024193	4	PROB1	ENSG00000228672	PROB1	ENSMUSG00000073600	Prob1
ENSCAFG00000024214	4	USP4	ENSG00000114316	USP4	ENSMUSG00000032612	Usp4
ENSCAFG00000024219	3		ENSG00000101546	RBFA	ENSMUSG00000024570	Rbfa
ENSCAFG00000024225	0	ZNF444	ENSG00000167685	ZNF444	ENSMUSG00000044876	Zfp444
ENSCAFG00000024239	4	MLLT11	ENSG00000213190	MLLT11	ENSMUSG00000053192	Mllt11
ENSCAFG00000024261	4		ENSG00000162040	HS3ST6	ENSMUSG00000039628	Hs3st6
ENSCAFG00000024298	5	PJVK	ENSG00000204311	PJVK	ENSMUSG00000075267	Pjvk
ENSCAFG00000024306	1	AGO4	ENSG00000134698	AGO4	ENSMUSG00000042500	Ago4
ENSCAFG00000024327	5	NOL3	ENSG00000140939	NOL3	ENSMUSG00000014776	Nol3
ENSCAFG00000024329	4	H2AW	ENSG00000181218	H2AW	ENSMUSG00000078851	H2aw
ENSCAFG00000024335	4	ZBTB7A	ENSG00000178951	ZBTB7A	ENSMUSG00000035011	Zbtb7a
ENSCAFG00000024350	2	CENPP	ENSG00000188312	CENPP	ENSMUSG00000021391	Cenpp
ENSCAFG00000024373	1	RPP38	ENSG00000152464	RPP38	ENSMUSG00000049950	Rpp38
ENSCAFG00000024450	4	TPBGL	ENSG00000261594	TPBGL	ENSMUSG00000096606	Tpbgl
ENSCAFG00000024504	1	MPHOSPH6	ENSG00000135698	MPHOSPH6	ENSMUSG00000031843	Mphosph6
ENSCAFG00000024608	0	FAM174A	ENSG00000174132	FAM174A	ENSMUSG00000051185	Fam174a
ENSCAFG00000024700	2	OOEP	ENSG00000203907	OOEP	ENSMUSG00000032346	Ooep
ENSCAFG00000024731	4	RP9	ENSG00000164610	RP9	ENSMUSG00000032239	Rp9
ENSCAFG00000024784	5	ARL16	ENSG00000214087	ARL16	ENSMUSG00000057594	Arl16
ENSCAFG00000024785	4	ANKRD40	ENSG00000154945	ANKRD40	ENSMUSG00000020864	Ankrd40
ENSCAFG00000024796	0	RNH1	ENSG00000023191	RNH1	ENSMUSG00000038650	Rnh1
ENSCAFG00000024833	1	ZNF654	ENSG00000175105	ZNF654	ENSMUSG00000047141	Zfp654
ENSCAFG00000024856	1	KPNA4	ENSG00000186432	KPNA4	ENSMUSG00000027782	Kpna4
ENSCAFG00000024865	5	PTRHD1	ENSG00000184924	PTRHD1	ENSMUSG00000096199	Ptrhd1
ENSCAFG00000024867	1	TRIM22	ENSG00000132274	TRIM22	ENSMUSG00000071089	Trim75
ENSCAFG00000024905	0	GSTO2	ENSG00000065621	GSTO2	ENSMUSG00000025069	Gsto2
ENSCAFG00000024978	4	LRRN4	ENSG00000125872	LRRN4	ENSMUSG00000043110	Lrrn4
ENSCAFG00000024988	2	FRZB	ENSG00000162998	FRZB	ENSMUSG00000027004	Frzb
ENSCAFG00000024991	2	GRID2	ENSG00000152208	GRID2	ENSMUSG00000071424	Grid2
ENSCAFG00000025009	0	NKAPL	ENSG00000197062	ZSCAN26	ENSMUSG00000022228	Zscan26
ENSCAFG00000025016	5	CXCL6	ENSG00000124875	CXCL6	ENSMUSG00000029371	Cxcl5
ENSCAFG00000025063	1		ENSG00000117335	CD46	ENSMUSG00000016493	Cd46
ENSCAFG00000025088	3	PHOSPHO2	ENSG00000144362	PHOSPHO2	ENSMUSG00000027088	Phospho2
ENSCAFG00000025145	4	ZNF777	ENSG00000196453	ZNF777	ENSMUSG00000071477	Zfp777
ENSCAFG00000025158	0		ENSG00000154845	PPP4R1	ENSMUSG00000061950	Ppp4r1
ENSCAFG00000025273	3	TMEM65	ENSG00000164983	TMEM65	ENSMUSG00000062373	Tmem65
ENSCAFG00000025327	4	SOX17	ENSG00000164736	SOX17	ENSMUSG00000025902	Sox17
ENSCAFG00000025364	2	INTS6	ENSG00000102786	INTS6	ENSMUSG00000035161	Ints6
ENSCAFG00000025377	0	AHRR	ENSG00000063438	AHRR	ENSMUSG00000021575	Ahrr
ENSCAFG00000025392	5	VXN	ENSG00000169085	VXN	ENSMUSG00000067879	Vxn
ENSCAFG00000025409	1	METTL14	ENSG00000145388	METTL14	ENSMUSG00000028114	Mettl14
ENSCAFG00000025460	0	TRIM65	ENSG00000141569	TRIM65	ENSMUSG00000054517	Trim65
ENSCAFG00000025462	5	DHRS2	ENSG00000100867	DHRS2	ENSMUSG00000022209	Dhrs2
ENSCAFG00000025565	5	TINF2	ENSG00000092330	TINF2	ENSMUSG00000007589	Tinf2
ENSCAFG00000025598	2	HUS1	ENSG00000136273	HUS1	ENSMUSG00000020413	Hus1
ENSCAFG00000028473	0		ENSG00000162585	FAAP20	ENSMUSG00000073684	Faap20
ENSCAFG00000028475	2	ZFP82	ENSG00000181007	ZFP82	ENSMUSG00000098022	Zfp82
ENSCAFG00000028476	0	DRAP1	ENSG00000175550	DRAP1	ENSMUSG00000024914	Drap1
ENSCAFG00000028510	1	ABITRAM	ENSG00000119328	ABITRAM	ENSMUSG00000038827	Abitram
ENSCAFG00000028513	0	HOXB3	ENSG00000120093	HOXB3	ENSMUSG00000048763	Hoxb3
ENSCAFG00000028527	1	TRMT10B	ENSG00000165275	TRMT10B	ENSMUSG00000035601	Trmt10b
ENSCAFG00000028550	2		ENSG00000267041	ZNF850	ENSMUSG00000068959	Zfp619
ENSCAFG00000028559	0	SLC25A45	ENSG00000162241	SLC25A45	ENSMUSG00000024818	Slc25a45
ENSCAFG00000028562	4	FGF11	ENSG00000161958	FGF11	ENSMUSG00000042826	Fgf11
ENSCAFG00000028579	4	RTN4RL1	ENSG00000185924	RTN4RL1	ENSMUSG00000045287	Rtn4rl1
ENSCAFG00000028614	1	ZNF174	ENSG00000103343	ZNF174	ENSMUSG00000054939	Zfp174
ENSCAFG00000028619	0	C15H1orf122	ENSG00000197982	C1orf122	ENSMUSG00000078570	1110065P20Rik
ENSCAFG00000028630	3	TRIM7	ENSG00000146054	TRIM7	ENSMUSG00000040350	Trim7
ENSCAFG00000028645	2	GMFB	ENSG00000197045	GMFB	ENSMUSG00000062014	Gmfb
ENSCAFG00000028649	1	STAMBP	ENSG00000124356	STAMBP	ENSMUSG00000006906	Stambp
ENSCAFG00000028659	2		ENSG00000284776	AL121900.1	ENSMUSG00000027430	Dtd1
ENSCAFG00000028681	5	ANKRD49	ENSG00000168876	ANKRD49	ENSMUSG00000031931	Ankrd49
ENSCAFG00000028682	1	TBCA	ENSG00000171530	TBCA	ENSMUSG00000042043	Tbca
ENSCAFG00000028683	1	MRPS25	ENSG00000131368	MRPS25	ENSMUSG00000014551	Mrps25
ENSCAFG00000028692	5	GSPT2	ENSG00000189369	GSPT2	ENSMUSG00000071723	Gspt2
ENSCAFG00000028705	2	DHDDS	ENSG00000117682	DHDDS	ENSMUSG00000012117	Dhdds
ENSCAFG00000028732	2	ZFP3	ENSG00000180787	ZFP3	ENSMUSG00000043602	Zfp3
ENSCAFG00000028737	5	GEMIN8	ENSG00000046647	GEMIN8	ENSMUSG00000040621	Gemin8
ENSCAFG00000028739	5	ABHD10	ENSG00000144827	ABHD10	ENSMUSG00000033157	Abhd10
ENSCAFG00000028743	3	C7H18orf32	ENSG00000177576	C18orf32	ENSMUSG00000036299	BC031181
ENSCAFG00000028759	3	BAG2	ENSG00000112208	BAG2	ENSMUSG00000042215	Bag2
